HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_starboard,Passenger_group,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_starboard_P,Cabin_starboard_S,total_spend,avg_spend,max_spend,min_spend,RoomService_spent_perc,FoodCourt_spent_perc,ShoppingMall_spent_perc,Spa_spent_perc,VRDeck_spent_perc,is_group,HomePlanet_Earth_CryoSleep_False,HomePlanet_Earth_CryoSleep_True,HomePlanet_Europa_CryoSleep_False,HomePlanet_Europa_CryoSleep_True,HomePlanet_Mars_CryoSleep_False,HomePlanet_Mars_CryoSleep_True,HomePlanet_Earth_Destination_55 Cancri e,HomePlanet_Earth_Destination_PSO J318.5-22,HomePlanet_Earth_Destination_TRAPPIST-1e,HomePlanet_Europa_Destination_55 Cancri e,HomePlanet_Europa_Destination_PSO J318.5-22,HomePlanet_Europa_Destination_TRAPPIST-1e,HomePlanet_Mars_Destination_55 Cancri e,HomePlanet_Mars_Destination_PSO J318.5-22,HomePlanet_Mars_Destination_TRAPPIST-1e,Destination_55 Cancri e_CryoSleep_False,Destination_55 Cancri e_CryoSleep_True,Destination_PSO J318.5-22_CryoSleep_False,Destination_PSO J318.5-22_CryoSleep_True,Destination_TRAPPIST-1e_CryoSleep_False,Destination_TRAPPIST-1e_CryoSleep_True
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,C,247.0,P,7643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1227.0,P,7644,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Europa,False,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,1,C,285.0,S,7646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18267.0,3653.4,16016.0,16016.0,0.0,0.8767723216729622,0.056112114742431704,0.010346526523238628,0.056769037061367496,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,False,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,0,C,285.0,S,7646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4002.0,800.4,3010.0,3010.0,0.7521239380309845,0.006496751624187906,0.0,0.015492253873063468,0.22588705647176413,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,False,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,1,C,285.0,S,7646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4435.0,887.0,4224.0,4224.0,0.03269447576099211,0.952423900789177,0.0,0.0011273957158962795,0.013754227733934612,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,7.0,127.0,639.0,37.0,0,G,1240.0,S,7647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,810.0,162.0,639.0,639.0,0.0,0.008641975308641974,0.15679012345679014,0.7888888888888889,0.04567901234567901,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1241.0,S,7649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1242.0,S,7650,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1242.0,S,7650,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1242.0,S,7650,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Earth,False,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,1,F,1461.0,S,7650,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,806.0,161.2,711.0,711.0,0.8821339950372209,0.01488833746898263,0.0,0.10297766749379653,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1242.0,S,7650,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,B,292.0,S,7652,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1244.0,S,7656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,B,294.0,S,7660,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1245.0,S,7661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1229.0,P,7665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1591.0,P,7666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,B,251.0,P,7667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,636.0,136.0,37.0,0.0,0,G,1230.0,P,7669,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,809.0,161.8,636.0,636.0,0.0,0.7861557478368356,0.1681087762669963,0.04573547589616811,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1465.0,S,7670,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,0,F,1466.0,S,7671,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,738.0,147.6,700.0,700.0,0.0,0.009485094850948509,0.04200542005420054,0.948509485094851,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,False,TRAPPIST-1e,37.0,True,2771.0,0.0,6.0,1.0,10.0,0,D,227.0,S,7676,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2788.0,557.6,2771.0,2771.0,0.9939024390243902,0.0,0.002152080344332855,0.0003586800573888092,0.003586800573888092,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1247.0,S,7677,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Earth,False,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,0,G,1231.0,P,7678,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1817.0,363.4,1132.0,1132.0,0.6230049532195927,0.0,0.0,0.04237754540451293,0.33461750137589436,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1231.0,P,7678,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1232.0,P,7679,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,0,C,250.0,P,7680,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7792.0,1558.4,7786.0,7786.0,0.0,0.0007700205338809035,0.0,0.9992299794661191,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1248.0,S,7682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,1,F,1467.0,S,7683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,900.0,180.0,817.0,817.0,0.0,0.9077777777777778,0.06444444444444444,0.0,0.027777777777777776,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,False,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,1,C,286.0,S,7684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6525.0,1305.0,5450.0,5450.0,0.12444444444444444,0.8352490421455939,0.0,0.0001532567049808429,0.04015325670498084,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,PSO J318.5-22,20.0,False,0.0,0.0,8.0,1.0,1175.0,0,F,1596.0,P,7687,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1184.0,236.8,1175.0,1175.0,0.0,0.0,0.006756756756756757,0.0008445945945945946,0.9923986486486487,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1233.0,P,7688,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,96.0,0.0,597.0,0.0,0,F,1597.0,P,7689,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,693.0,138.6,597.0,597.0,0.0,0.13852813852813853,0.0,0.8614718614718615,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1234.0,P,7690,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1598.0,P,7691,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,False,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,0,C,287.0,S,7692,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3364.0,672.8,3204.0,3204.0,0.0,0.014268727705112961,0.0,0.9524375743162902,0.03329369797859691,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,False,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,1,B,252.0,P,7693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3394.0,678.8,2979.0,2979.0,0.0,0.8777253977607543,0.0,0.020035356511490868,0.10223924572775486,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,B,252.0,P,7693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,30.0,False,574.0,0.0,0.0,25.0,2.0,0,F,1599.0,P,7694,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,601.0,120.2,574.0,574.0,0.9550748752079867,0.0,0.0,0.04159733777038269,0.0033277870216306157,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,False,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,0,E,499.0,P,7696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1013.0,202.6,751.0,751.0,0.7413622902270484,0.0,0.18262586377097728,0.0,0.07601184600197433,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,False,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,0,F,1601.0,P,7696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1120.0,224.0,1000.0,1000.0,0.8928571428571429,0.0,0.07142857142857142,0.03571428571428571,0.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,B,295.0,S,7697,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,B,295.0,S,7697,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mars,False,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,1,F,1602.0,P,7698,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1148.0,229.6,728.0,728.0,0.289198606271777,0.0,0.6341463414634146,0.0017421602787456446,0.07491289198606271,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1235.0,P,7699,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mars,False,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,0,F,1603.0,P,7700,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1288.0,257.6,1144.0,1144.0,0.8881987577639752,0.10869565217391304,0.0015527950310559005,0.0015527950310559005,0.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1236.0,P,7702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1251.0,S,7703,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
